,product,uf,volume,year_month,unit,created_at
4707,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2015-05-01,m3,2021-11-19 10:40:49
4708,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2015-05-01,m3,2021-11-19 10:40:49
4709,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2015-05-01,m3,2021-11-19 10:40:49
4710,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,341.0,2015-05-01,m3,2021-11-19 10:40:49
4711,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2015-05-01,m3,2021-11-19 10:40:49
4712,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2015-05-01,m3,2021-11-19 10:40:49
4713,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2015-05-01,m3,2021-11-19 10:40:49
4714,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,88.40499999999999,2015-05-01,m3,2021-11-19 10:40:49
4715,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2015-05-01,m3,2021-11-19 10:40:49
4716,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,779.017,2015-05-01,m3,2021-11-19 10:40:49
4717,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,847.0,2015-05-01,m3,2021-11-19 10:40:49
4718,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,57.686,2015-05-01,m3,2021-11-19 10:40:49
4719,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,15.0,2015-05-01,m3,2021-11-19 10:40:49
4720,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,41.888,2015-05-01,m3,2021-11-19 10:40:49
4721,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2015-05-01,m3,2021-11-19 10:40:49
4722,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2015-05-01,m3,2021-11-19 10:40:49
4723,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2015-05-01,m3,2021-11-19 10:40:49
4724,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2015-05-01,m3,2021-11-19 10:40:49
4725,ÓLEO DIESEL S-10 (m3),RONDÔNIA,13447.5,2016-05-01,m3,2021-11-19 10:40:49
4726,ÓLEO DIESEL S-10 (m3),ACRE,2458.0,2016-05-01,m3,2021-11-19 10:40:49
4727,ÓLEO DIESEL S-10 (m3),AMAZONAS,135167.389,2016-05-01,m3,2021-11-19 10:40:49
4728,ÓLEO DIESEL S-10 (m3),RORAIMA,3163.2,2016-05-01,m3,2021-11-19 10:40:49
4729,ÓLEO DIESEL S-10 (m3),PARÁ,70570.25,2016-05-01,m3,2021-11-19 10:40:49
4730,ÓLEO DIESEL S-10 (m3),AMAPÁ,1220.0,2016-05-01,m3,2021-11-19 10:40:49
4731,ÓLEO DIESEL S-10 (m3),TOCANTINS,23064.1,2016-05-01,m3,2021-11-19 10:40:49
4732,ÓLEO DIESEL S-10 (m3),MARANHÃO,36943.4,2016-05-01,m3,2021-11-19 10:40:49
4733,ÓLEO DIESEL S-10 (m3),PIAUÍ,17936.1,2016-05-01,m3,2021-11-19 10:40:49
4734,ÓLEO DIESEL S-10 (m3),CEARÁ,59863.138,2016-05-01,m3,2021-11-19 10:40:49
4735,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,9207.473,2016-05-01,m3,2021-11-19 10:40:49
4736,ÓLEO DIESEL S-10 (m3),PARAÍBA,13484.88,2016-05-01,m3,2021-11-19 10:40:49
4737,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,66383.332,2016-05-01,m3,2021-11-19 10:40:49
4738,ÓLEO DIESEL S-10 (m3),ALAGOAS,10994.5,2016-05-01,m3,2021-11-19 10:40:49
4739,ÓLEO DIESEL S-10 (m3),SERGIPE,11175.7,2016-05-01,m3,2021-11-19 10:40:49
4740,ÓLEO DIESEL S-10 (m3),BAHIA,1006603.3559999999,2016-05-01,m3,2021-11-19 10:40:49
4741,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,153660.712,2016-05-01,m3,2021-11-19 10:40:49
4742,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,29101.815,2016-05-01,m3,2021-11-19 10:40:49
4743,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,113974.089,2016-05-01,m3,2021-11-19 10:40:49
4744,ÓLEO DIESEL S-10 (m3),SÃO PAULO,386028.789,2016-05-01,m3,2021-11-19 10:40:49
4745,ÓLEO DIESEL S-10 (m3),PARANÁ,121828.426,2016-05-01,m3,2021-11-19 10:40:49
4746,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,62167.249,2016-05-01,m3,2021-11-19 10:40:49
4747,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,69939.338,2016-05-01,m3,2021-11-19 10:40:49
4748,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,30427.65,2016-05-01,m3,2021-11-19 10:40:49
4749,ÓLEO DIESEL S-10 (m3),MATO GROSSO,35540.35,2016-05-01,m3,2021-11-19 10:40:49
4750,ÓLEO DIESEL S-10 (m3),GOIÁS,56988.221,2016-05-01,m3,2021-11-19 10:40:49
4751,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,15029.55,2016-05-01,m3,2021-11-19 10:40:49
4752,ÓLEO DIESEL S-500 (m3),RONDÔNIA,45375.7,2016-05-01,m3,2021-11-19 10:40:49
4753,ÓLEO DIESEL S-500 (m3),ACRE,118628.7,2016-05-01,m3,2021-11-19 10:40:49
4754,ÓLEO DIESEL S-500 (m3),AMAZONAS,14131.356,2016-05-01,m3,2021-11-19 10:40:49
4755,ÓLEO DIESEL S-500 (m3),RORAIMA,8570.4,2016-05-01,m3,2021-11-19 10:40:49
4756,ÓLEO DIESEL S-500 (m3),PARÁ,92627.539,2016-05-01,m3,2021-11-19 10:40:49
4757,ÓLEO DIESEL S-500 (m3),AMAPÁ,8947.9,2016-05-01,m3,2021-11-19 10:40:49
4758,ÓLEO DIESEL S-500 (m3),TOCANTINS,48801.8,2016-05-01,m3,2021-11-19 10:40:49
4759,ÓLEO DIESEL S-500 (m3),MARANHÃO,69954.282,2016-05-01,m3,2021-11-19 10:40:49
4760,ÓLEO DIESEL S-500 (m3),PIAUÍ,24453.5,2016-05-01,m3,2021-11-19 10:40:49
4761,ÓLEO DIESEL S-500 (m3),CEARÁ,25940.5,2016-05-01,m3,2021-11-19 10:40:49
4762,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,27199.533,2016-05-01,m3,2021-11-19 10:40:49
4763,ÓLEO DIESEL S-500 (m3),PARAÍBA,24314.47,2016-05-01,m3,2021-11-19 10:40:49
4764,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,38352.01,2016-05-01,m3,2021-11-19 10:40:49
4765,ÓLEO DIESEL S-500 (m3),ALAGOAS,22975.0,2016-05-01,m3,2021-11-19 10:40:49
4766,ÓLEO DIESEL S-500 (m3),SERGIPE,171898.939,2016-05-01,m3,2021-11-19 10:40:49
4767,ÓLEO DIESEL S-500 (m3),BAHIA,158030.235,2016-05-01,m3,2021-11-19 10:40:49
4768,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,394358.77,2016-05-01,m3,2021-11-19 10:40:49
4769,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,52443.663,2016-05-01,m3,2021-11-19 10:40:49
4770,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,81387.585,2016-05-01,m3,2021-11-19 10:40:49
4771,ÓLEO DIESEL S-500 (m3),SÃO PAULO,721707.625,2016-05-01,m3,2021-11-19 10:40:49
4772,ÓLEO DIESEL S-500 (m3),PARANÁ,336672.025,2016-05-01,m3,2021-11-19 10:40:49
4773,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,137843.808,2016-05-01,m3,2021-11-19 10:40:49
4774,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,237446.524,2016-05-01,m3,2021-11-19 10:40:49
4775,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,74450.027,2016-05-01,m3,2021-11-19 10:40:49
4776,ÓLEO DIESEL S-500 (m3),MATO GROSSO,206414.796,2016-05-01,m3,2021-11-19 10:40:49
4777,ÓLEO DIESEL S-500 (m3),GOIÁS,158173.71,2016-05-01,m3,2021-11-19 10:40:49
4778,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,14774.55,2016-05-01,m3,2021-11-19 10:40:49
4779,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,13211.551,2016-05-01,m3,2021-11-19 10:40:49
4780,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4781,ÓLEO DIESEL S-1800 (m3),AMAZONAS,31246.294,2016-05-01,m3,2021-11-19 10:40:49
4782,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4783,ÓLEO DIESEL S-1800 (m3),PARÁ,6002.57,2016-05-01,m3,2021-11-19 10:40:49
4784,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4785,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4786,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4787,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4788,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4789,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4790,ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4791,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4792,ÓLEO DIESEL S-1800 (m3),ALAGOAS,56.0,2016-05-01,m3,2021-11-19 10:40:49
4793,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4794,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4795,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,5.0,2016-05-01,m3,2021-11-19 10:40:49
4796,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4797,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4798,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,1575.0,2016-05-01,m3,2021-11-19 10:40:49
4799,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4800,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4801,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4802,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4803,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,1229.5,2016-05-01,m3,2021-11-19 10:40:49
4804,ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4805,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4806,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,392.5,2016-05-01,m3,2021-11-19 10:40:49
4807,ÓLEO DIESEL MARÍTIMO (m3),ACRE,44.0,2016-05-01,m3,2021-11-19 10:40:49
4808,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,9719.492,2016-05-01,m3,2021-11-19 10:40:49
4809,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4810,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,9782.7,2016-05-01,m3,2021-11-19 10:40:49
4811,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,135.0,2016-05-01,m3,2021-11-19 10:40:49
4812,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4813,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,480.0,2016-05-01,m3,2021-11-19 10:40:49
4814,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,105.0,2016-05-01,m3,2021-11-19 10:40:49
4815,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,750.0,2016-05-01,m3,2021-11-19 10:40:49
4816,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,975.0,2016-05-01,m3,2021-11-19 10:40:49
4817,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4818,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,3663.0,2016-05-01,m3,2021-11-19 10:40:49
4819,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,30.0,2016-05-01,m3,2021-11-19 10:40:49
4820,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,115.0,2016-05-01,m3,2021-11-19 10:40:49
4821,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1110.0,2016-05-01,m3,2021-11-19 10:40:49
4822,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4823,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,2530.879,2016-05-01,m3,2021-11-19 10:40:49
4824,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,23096.893,2016-05-01,m3,2021-11-19 10:40:49
4825,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,4035.4,2016-05-01,m3,2021-11-19 10:40:49
4826,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,541.5,2016-05-01,m3,2021-11-19 10:40:49
4827,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,4117.6,2016-05-01,m3,2021-11-19 10:40:49
4828,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2287.0,2016-05-01,m3,2021-11-19 10:40:49
4829,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4830,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4831,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4832,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4833,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,237.0,2016-05-01,m3,2021-11-19 10:40:49
4834,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4835,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4836,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4837,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4838,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4839,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4840,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4841,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4842,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2016-05-01,m3,2021-11-19 10:40:49
4843,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4844,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4845,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4846,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4847,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2016-05-01,m3,2021-11-19 10:40:49
4848,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2016-05-01,m3,2021-11-19 10:40:49
4849,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4850,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2016-05-01,m3,2021-11-19 10:40:49
4851,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,591.398,2016-05-01,m3,2021-11-19 10:40:49
4852,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,523.0,2016-05-01,m3,2021-11-19 10:40:49
4853,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,18.244,2016-05-01,m3,2021-11-19 10:40:49
4854,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,25.0,2016-05-01,m3,2021-11-19 10:40:49
4855,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,2.5,2016-05-01,m3,2021-11-19 10:40:49
4856,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4857,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,1810.5,2016-05-01,m3,2021-11-19 10:40:49
4858,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2016-05-01,m3,2021-11-19 10:40:49
4859,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2016-05-01,m3,2021-11-19 10:40:49
4860,ÓLEO DIESEL S-10 (m3),RONDÔNIA,17814.624226676166,2017-05-01,m3,2021-11-19 10:40:49
4861,ÓLEO DIESEL S-10 (m3),ACRE,3486.4599501442895,2017-05-01,m3,2021-11-19 10:40:49
4862,ÓLEO DIESEL S-10 (m3),AMAZONAS,11648.19,2017-05-01,m3,2021-11-19 10:40:49
4863,ÓLEO DIESEL S-10 (m3),RORAIMA,2571.0,2017-05-01,m3,2021-11-19 10:40:49
4864,ÓLEO DIESEL S-10 (m3),PARÁ,70639.615,2017-05-01,m3,2021-11-19 10:40:49
4865,ÓLEO DIESEL S-10 (m3),AMAPÁ,1092.5,2017-05-01,m3,2021-11-19 10:40:49
4866,ÓLEO DIESEL S-10 (m3),TOCANTINS,24229.0,2017-05-01,m3,2021-11-19 10:40:49
4867,ÓLEO DIESEL S-10 (m3),MARANHÃO,36423.33,2017-05-01,m3,2021-11-19 10:40:49
4868,ÓLEO DIESEL S-10 (m3),PIAUÍ,15667.91,2017-05-01,m3,2021-11-19 10:40:49
4869,ÓLEO DIESEL S-10 (m3),CEARÁ,57873.685,2017-05-01,m3,2021-11-19 10:40:49
4870,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,129490.62533758122,2017-05-01,m3,2021-11-19 10:40:49
4871,ÓLEO DIESEL S-10 (m3),PARAÍBA,18971.139825396152,2017-05-01,m3,2021-11-19 10:40:49
4872,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,106426.3143673479,2017-05-01,m3,2021-11-19 10:40:49
4873,ÓLEO DIESEL S-10 (m3),ALAGOAS,15842.235793274804,2017-05-01,m3,2021-11-19 10:40:49
4874,ÓLEO DIESEL S-10 (m3),SERGIPE,12831.222778265552,2017-05-01,m3,2021-11-19 10:40:49
4875,ÓLEO DIESEL S-10 (m3),BAHIA,107504.739,2017-05-01,m3,2021-11-19 10:40:49
4876,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,184283.546,2017-05-01,m3,2021-11-19 10:40:49
4877,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,33698.6,2017-05-01,m3,2021-11-19 10:40:49
4878,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,114517.048,2017-05-01,m3,2021-11-19 10:40:49
4879,ÓLEO DIESEL S-10 (m3),SÃO PAULO,354551.151,2017-05-01,m3,2021-11-19 10:40:49
4880,ÓLEO DIESEL S-10 (m3),PARANÁ,130676.067,2017-05-01,m3,2021-11-19 10:40:49
4881,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,60053.849,2017-05-01,m3,2021-11-19 10:40:49
4882,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,67626.464,2017-05-01,m3,2021-11-19 10:40:49
4883,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,418059.10045270034,2017-05-01,m3,2021-11-19 10:40:49
4884,ÓLEO DIESEL S-10 (m3),MATO GROSSO,41604.49663591535,2017-05-01,m3,2021-11-19 10:40:49
4885,ÓLEO DIESEL S-10 (m3),GOIÁS,68953.4890681885,2017-05-01,m3,2021-11-19 10:40:49
4886,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,17118.00854765751,2017-05-01,m3,2021-11-19 10:40:49
4887,ÓLEO DIESEL S-500 (m3),RONDÔNIA,54399.4384340783,2017-05-01,m3,2021-11-19 10:40:49
4888,ÓLEO DIESEL S-500 (m3),ACRE,10347.103572910913,2017-05-01,m3,2021-11-19 10:40:49
4889,ÓLEO DIESEL S-500 (m3),AMAZONAS,36000.34457678095,2017-05-01,m3,2021-11-19 10:40:49
4890,ÓLEO DIESEL S-500 (m3),RORAIMA,4898.1199360480805,2017-05-01,m3,2021-11-19 10:40:49
4891,ÓLEO DIESEL S-500 (m3),PARÁ,114341.19781053974,2017-05-01,m3,2021-11-19 10:40:49
4892,ÓLEO DIESEL S-500 (m3),AMAPÁ,7312.810728748711,2017-05-01,m3,2021-11-19 10:40:49
4893,ÓLEO DIESEL S-500 (m3),TOCANTINS,57554.15455479716,2017-05-01,m3,2021-11-19 10:40:49
4894,ÓLEO DIESEL S-500 (m3),MARANHÃO,58409.65796229912,2017-05-01,m3,2021-11-19 10:40:49
4895,ÓLEO DIESEL S-500 (m3),PIAUÍ,20342.040959322425,2017-05-01,m3,2021-11-19 10:40:49
4896,ÓLEO DIESEL S-500 (m3),CEARÁ,266251.7729384996,2017-05-01,m3,2021-11-19 10:40:49
4897,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,25197.16858546747,2017-05-01,m3,2021-11-19 10:40:49
4898,ÓLEO DIESEL S-500 (m3),PARAÍBA,19304.438005906082,2017-05-01,m3,2021-11-19 10:40:49
4899,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,14607.61479899921,2017-05-01,m3,2021-11-19 10:40:49
4900,ÓLEO DIESEL S-500 (m3),ALAGOAS,14211.28835256658,2017-05-01,m3,2021-11-19 10:40:49
4901,ÓLEO DIESEL S-500 (m3),SERGIPE,12475.831354156158,2017-05-01,m3,2021-11-19 10:40:49
4902,ÓLEO DIESEL S-500 (m3),BAHIA,157867.5671961861,2017-05-01,m3,2021-11-19 10:40:49
4903,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,416800.0553271573,2017-05-01,m3,2021-11-19 10:40:49
4904,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,49243.254453178095,2017-05-01,m3,2021-11-19 10:40:49
4905,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,64260.33149598733,2017-05-01,m3,2021-11-19 10:40:49
4906,ÓLEO DIESEL S-500 (m3),SÃO PAULO,625491.3192917524,2017-05-01,m3,2021-11-19 10:40:49
4907,ÓLEO DIESEL S-500 (m3),PARANÁ,321413.4913408202,2017-05-01,m3,2021-11-19 10:40:49
4908,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,122856.07497021728,2017-05-01,m3,2021-11-19 10:40:49
4909,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,2590452.1012758296,2017-05-01,m3,2021-11-19 10:40:49
4910,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,48095.18192374493,2017-05-01,m3,2021-11-19 10:40:49
4911,ÓLEO DIESEL S-500 (m3),MATO GROSSO,175128.0961943989,2017-05-01,m3,2021-11-19 10:40:49
4912,ÓLEO DIESEL S-500 (m3),GOIÁS,180811.17345969376,2017-05-01,m3,2021-11-19 10:40:49
4913,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,13562.019465625563,2017-05-01,m3,2021-11-19 10:40:49
4914,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2017-05-01,m3,2021-11-19 10:40:49
4915,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2017-05-01,m3,2021-11-19 10:40:49
4916,ÓLEO DIESEL S-1800 (m3),AMAZONAS,42191.883,2017-05-01,m3,2021-11-19 10:40:49
4917,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2017-05-01,m3,2021-11-19 10:40:49
4918,ÓLEO DIESEL S-1800 (m3),PARÁ,30.0,2017-05-01,m3,2021-11-19 10:40:49
4919,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2017-05-01,m3,2021-11-19 10:40:49
4920,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2017-05-01,m3,2021-11-19 10:40:49
4921,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2017-05-01,m3,2021-11-19 10:40:49
4922,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2017-05-01,m3,2021-11-19 10:40:49
4923,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2017-05-01,m3,2021-11-19 10:40:49
4924,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2017-05-01,m3,2021-11-19 10:40:49
4925,ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2017-05-01,m3,2021-11-19 10:40:49
4926,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2017-05-01,m3,2021-11-19 10:40:49
4927,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2017-05-01,m3,2021-11-19 10:40:49
4928,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2017-05-01,m3,2021-11-19 10:40:49
4929,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2017-05-01,m3,2021-11-19 10:40:49
4930,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,5.0,2017-05-01,m3,2021-11-19 10:40:49
4931,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2017-05-01,m3,2021-11-19 10:40:49
4932,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2017-05-01,m3,2021-11-19 10:40:49
4933,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,225.0,2017-05-01,m3,2021-11-19 10:40:49
4934,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2017-05-01,m3,2021-11-19 10:40:49
4935,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2017-05-01,m3,2021-11-19 10:40:49
4936,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2017-05-01,m3,2021-11-19 10:40:49
